"Year","Session Date/Time","Date/Time","Species Code","Fence Trap","CCL(mm)","PL(mm)","Mass(g)","Sex","Dead?","Comments","Recapture","Toe-clip Code","SVL(mm)","VTL(mm)","Regen Tail?","OTL(mm)","Hatchling?","Predator?","ARAN","AUCH","BLAT","CHIL","COLE","CRUS","DERM","DIEL","DIPT","HETE","HYMA","HYMB","LEPI","MANT","ORTH","PSEU","SCOR","SOLI","THYS","UNKI","MICRO","HD-body"
"2011","2011/04/05 03:05:00","2011/04/05 03:05:00","ASTI","B3","N/A","N/A","3","M","false","juvenile, hard to ID sex","true","A3B3","54","134","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 02:24:00","2011/04/05 02:24:00","ASTI","B4","N/A","N/A","11","M","false","N/A","true","A3B1","77","203","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 02:23:00","2011/04/05 02:23:00","UTST","A3","N/A","N/A","4","F","false","natural toe loss of B5","false","A3B5","57","45","true","45","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 02:21:00","2011/04/05 02:21:00","ASTI","A1","N/A","N/A","10.5","M","false","N/A","true","A2D3","77","194","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 02:20:00","2011/04/05 02:20:00","ASTI","A1","N/A","N/A","7","F","false","tail may be broken at tip","true","A2D5","68","145","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 02:17:00","2011/04/05 02:17:00","UTST","B3","N/A","N/A","4.5","M","false","N/A","false","A2C3","56","11","true","11","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 01:55:00","2011/04/05 01:55:00","ASTI","B3","N/A","N/A","15","M","false","N/A","true","A2D2","82","213","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 01:54:00","2011/04/05 01:54:00","ASTI","A4","N/A","N/A","9","F","false","N/A","true","A2B1","72","188","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/05 01:53:00","2011/04/05 01:53:00","ASTI","A1","N/A","N/A","9.5","F","false","with rat. B2-B5 and C3-C4 digits severely damaged. D4 digit removed. Tail broken","true","A2D1","71","139","true","139","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 03:15:00","2011/04/01 03:15:02","ASTI","C2","N/A","N/A","10.5","M","false","N/A","true","A1D2","78","159","true","64","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 03:15:00","2011/04/01 03:15:01","ASTI","B2","N/A","N/A","9","M","false","N/A","false","A4D3","78","184","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 03:15:00","2011/04/01 03:15:00","DIME","A1","N/A","N/A","6.5","U","false","merriams or ords?","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 02:45:00","2011/04/01 02:45:02","ASTI","C2","N/A","N/A","1.5","U","false","juvenile. Scales indicate maybe male","true","A4B1","44","110","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 02:45:00","2011/04/01 02:45:01","ASTI","B2","N/A","N/A","3","M","false","not positive on sex ID","true","A3B3","52","132","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 02:45:00","2011/04/01 02:45:00","ASTI","A1","N/A","N/A","4.5","F","false","N/A","true","A4B2","59","150","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 01:50:00","2011/04/01 01:50:03","ASTI","C4","N/A","N/A","9","M","false","N/A","true","A2C1","74","189","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 01:50:00","2011/04/01 01:50:02","ASTI","B4","N/A","N/A","11.5","M","false","N/A","true","A2D3","76","195","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 01:50:00","2011/04/01 01:50:01","ASTI","A4","N/A","N/A","8","M","false","N/A","false","A3B2","73","189","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/04/01 01:50:00","2011/04/01 01:50:00","ASTI","A2","N/A","N/A","11.5","M","false","N/A","false","A3B1","77","200","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:33:00","2011/03/31 01:33:04","ASTI","C2","N/A","N/A","10.800000190734863","M","false","N/A","true","A4B3","81","90","true","90","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:33:00","2011/03/31 01:33:03","COVA","B4","N/A","N/A","0.800000011920929","M","false","juvenile.  Not positive on sex ID","false","B1","37","36","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:33:00","2011/03/31 01:33:02","ASTI","B3","N/A","N/A","10.800000190734863","M","false","N/A","false","A4D2","76","199","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:33:00","2011/03/31 01:33:01","ASTI","A3","N/A","N/A","7.5","F","false","tail looked damaged at tip","true","A2C1","71","161","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:33:00","2011/03/31 01:33:00","ASTI","A1","N/A","N/A","7.800000190734863","M","false","N/A","true","A3B4","69","161","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:00:00","2011/03/31 01:00:02","ASTI","C2","N/A","N/A","15.5","M","false","N/A","false","A4D1","82","226","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:00:00","2011/03/31 01:00:01","ASTI","B4","N/A","N/A","8.5","M","false","N/A","true","A3D3","72","188","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 01:00:00","2011/03/31 01:00:00","ASTI","A3","N/A","N/A","2.299999952316284","M","false","juvenile, not positive on sex ID","true","A3B5","48","113","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 00:30:00","2011/03/31 00:30:00","UTST","Cfence","N/A","N/A","6.300000190734863","M","false","under C2 funnel","true","A2B3","58","108","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 00:10:00","2011/03/31 00:10:01","PESP","A4","N/A","N/A","15","U","false","pocket mouse?","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/31 00:10:00","2011/03/31 00:10:00","PESP","B4","N/A","N/A","9","M","false","pocket mouse?","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 02:20:00","2011/03/30 02:20:02","ASTI","C3","N/A","N/A","7","M","false","shedding","true","A3B4","69","163","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 02:20:00","2011/03/30 02:20:01","ASTI","C3","N/A","N/A","8","F","false","N/A","false","A4C3","72","183","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 02:20:00","2011/03/30 02:20:00","ASTI","B3","N/A","N/A","14","M","false","N/A","false","A4C2","81","150","true","45","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 02:05:00","2011/03/30 02:05:01","ASTI","C4","N/A","N/A","11","M","false","N/A","false","A4C1","77","196","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 02:05:00","2011/03/30 02:05:00","ASTI","A3","N/A","N/A","6","M","false","shedding","false","A4B5","65","158","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 01:30:00","2011/03/30 01:30:01","ASTI","A3","N/A","N/A","7","F","false","N/A","false","A2D5","66","143","true","50","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 01:30:00","2011/03/30 01:30:00","ASTI","A2","N/A","N/A","11.5","M","false","N/A","false","A2D3","75","191","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 00:50:00","2011/03/30 00:50:04","UTST","C2","N/A","N/A","6","M","false","B2, B3, B4 natural toe loss (used this) ","false","B2B3B4","60","58","true","20","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 00:50:00","2011/03/30 00:50:03","UTST","B3","N/A","N/A","4.5","F","false","N/A","false","A2C3","54","81","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 00:50:00","2011/03/30 00:50:02","ASTI","A4","N/A","N/A","13.5","M","false","N/A","false","A2D2","80","210","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 00:50:00","2011/03/30 00:50:01","ASTI","A4","N/A","N/A","8","F","false","N/A","false","A2D1","71","184","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/30 00:50:00","2011/03/30 00:50:00","ASTI","A2","N/A","N/A","5.5","F","false","N/A","false","A2C5","63","171","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:40:00","2011/03/29 02:40:02","ASTI","C3","N/A","N/A","9","F","false","N/A","false","A4B4","72","177","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:40:00","2011/03/29 02:40:01","ASTI","B4","N/A","N/A","6","F","false","C5 natural toe loss","false","A4C5","64","163","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:40:00","2011/03/29 02:40:00","ASTI","B2","N/A","N/A","12","M","false","N/A","false","A4B3","81","90","true","90","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:10:00","2011/03/29 02:10:04","ASTI","C4","N/A","N/A","3","M","false","juvenile.  A1 natural toe loss","false","A1B1C1","52","63","true","63","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:10:00","2011/03/29 02:10:03","ASTI","B3","N/A","N/A","5","F","false","N/A","false","A4B2","60","152","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:10:00","2011/03/29 02:10:02","UTST","B2","N/A","N/A","6","M","false","N/A","true","A2B1","60","99","true","64","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:10:00","2011/03/29 02:10:01","UTST","B2","N/A","N/A","5.5","M","false","N/A","true","A2C1","57","105","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 02:10:00","2011/03/29 02:10:00","ASTI","A1","N/A","N/A","3","M","false","juvenile","true","A3B3","52","131","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 01:25:00","2011/03/29 01:25:02","UTST","C3","N/A","N/A","6.5","M","false","N/A","true","A2C5","57","102","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 01:25:00","2011/03/29 01:25:01","ASTI","A2","N/A","N/A","9","F","false","N/A","false","A2C2","76","191","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/29 01:25:00","2011/03/29 01:25:00","CADR","A1","N/A","N/A","6.5","M","false","N/A","false","A1B3","62","76","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/28 02:35:00","2011/03/28 02:35:00","ASTI","C3","N/A","N/A","8","M","false","N/A","true","A3B4","68","162","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/28 02:05:00","2011/03/28 02:05:03","ASTI","C4","N/A","N/A","2","U","false","juvenile","false","A4B1","43","108","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/28 02:05:00","2011/03/28 02:05:02","ASTI","B3","N/A","N/A","10","M","false","N/A","false","A3D3","74","189","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/28 02:05:00","2011/03/28 02:05:01","ASTI","A1","N/A","N/A","2.5","U","false","juvenile","false","A3D2","46","110","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/28 02:05:00","2011/03/28 02:05:00","ASTI","A1","N/A","N/A","2","U","false","juvenile","false","A3D1","44","97","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/27 03:35:00","2011/03/27 03:35:00","ASTI","B3","N/A","N/A","9","M","false","N/A","false","A2C1","72","189","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/27 03:15:00","2011/03/27 03:15:00","ASTI","C2","N/A","N/A","9.5","M","false","N/A","false","A3C5","71","172","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:30:00","2011/03/26 05:30:02","ASTI","C4","N/A","N/A","4.5","M","false","tail damage at 125mm. Not sure about sex.","true","A3B2","58","140","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:30:00","2011/03/26 05:30:01","ASTI","B3","N/A","N/A","3","M","false","not sure about sex","true","A3B3","51","131","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:30:00","2011/03/26 05:30:00","ASTI","A1","N/A","N/A","2","U","false","N/A","false","A3C3","47","107","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:10:00","2011/03/26 05:10:02","CRSC","A1","N/A","N/A","N/A","U","false","~3ft long, left A1+A4 open for snake to leave","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:10:00","2011/03/26 05:10:01","ASTI","B3","N/A","N/A","9.5","M","false","N/A","false","A3C2","73","192","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/26 05:10:00","2011/03/26 05:10:00","ASTI","B2","N/A","N/A","4","F","false","not positive on sex ID","false","A3C1","55","140","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/25 02:50:00","2011/03/25 02:50:01","ASTI","B2","N/A","N/A","2","U","false","hatchling/juvenile.  D5 nat. loss, check database.","false","A3D5","48","107","true","98","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/25 02:50:00","2011/03/25 02:50:00","UTST","B2","N/A","N/A","4.5","M","false","nat. loss of D3,D4, pretty sure clipped A3.  Second guessing A2","false","A3D3D4","53","92","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/25 02:20:00","2011/03/25 02:20:01","UTST","C2","N/A","N/A","6.5","M","false","N/A","true","A2B1","61","101","true","69","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/25 02:20:00","2011/03/25 02:20:00","ASTI","A1","N/A","N/A","2.5","U","false","hatchling or juvenile","false","A3B5","48","112","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/24 01:30:00","2011/03/24 01:30:00","ASTI","B3","N/A","N/A","8.5","M","false","N/A","false","A3B4","69","160","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/24 01:10:00","2011/03/24 01:10:01","UTST","B2","N/A","N/A","4.5","F","false","N/A","false","A2C2","50","81","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/24 01:10:00","2011/03/24 01:10:00","UTST","A3","N/A","N/A","6.5","M","false","N/A","false","A2C1","55","103","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/24 00:40:00","2011/03/24 00:40:01","UTST","A2","N/A","N/A","5.5","F","false","Gravid?  Orange still on throat","true","A2B5","52","81","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"2011","2011/03/24 00:40:00","2011/03/24 00:40:00","UTST","A2","N/A","N/A","7","M","false","N/A","true","A2B1","59","109","false","N/A","false","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
